grid_id,grid_row,grid_col,lon_center,lat_center,p_s2_mean,p_s2_median,p_s2_std,p_s2_valid_ratio,p_viirs_mean,p_viirs_median,p_viirs_std,p_viirs_valid_ratio,viirs_loss_rate_mean,viirs_loss_rate_median,p_fused,fusion_source,disagreement,uncertainty,evidence_type,p_s2_low_quality,p_viirs_low_quality,p_weighted_best,weighted_best_s2_version,weighted_best_w_viirs
52,1,5,37.449624257193335,47.05326898473036,0.127634972333908,0.0,0.2604988515377044,0.8192,0.4376923143863678,0.4376923143863678,0.0,0.25,0.5515428781509399,0.5515428781509399,0.2523188094247263,both,0.3100573420524597,0.3566601394367218,both_low,False,False,0.41724141434402484,s2_original,0.9500000000000001
53,1,6,37.456205139441046,47.0533579031706,0.0046617677435278,0.0,0.0161689147353172,1.0,0.4141418039798736,0.4141418039798736,0.0,0.25,0.5184682011604309,0.5184682011604309,0.0544090994724323,both,0.4094800362363457,0.399136025365442,both_low,False,False,0.3548677236440263,s2_original,0.9500000000000001
54,1,7,37.462786053004834,47.05344644359214,0.0281151365488767,0.0,0.0515718162059783,1.0,0.4833337068557739,0.4833337068557739,0.0,0.25,0.6010933518409729,0.6010933518409729,0.1412666079423929,both,0.4552185703068971,0.4311529992148279,both_low,False,False,0.44016268211422555,s2_original,0.9500000000000001
55,1,8,37.469366997751465,47.053534605990414,0.0581786930561065,0.0,0.1450537741184234,0.8064,0.5790878534317017,0.5790878534317017,0.0,0.25,0.7443377375602722,0.7443377375602722,0.2257208945952869,both,0.5209091603755951,0.5061764122629165,s2_low_viirs_high,False,False,0.5408745154875078,s2_original,0.9500000000000001
56,1,9,37.4759479735477,47.053622390360864,0.034962099045515,0.0,0.1087039560079574,0.72,0.6651486158370972,0.6651486158370972,0.0,0.25,0.8700496554374695,0.8700496554374695,0.2115196562588344,both,0.6301865167915821,0.5956305617541074,s2_low_viirs_high,False,False,0.619190179421493,s2_original,0.9500000000000001
57,1,10,37.48252898026031,47.05370979669896,0.0111076785251498,0.0,0.0297672767192125,1.0,0.6650352478027344,0.6650352478027344,0.0,0.25,0.8718383312225342,0.8718383312225342,0.1299312187619847,both,0.6539275692775846,0.5702492984943092,s2_low_viirs_high,False,False,0.6051753615276342,s2_original,0.9500000000000001
58,1,11,37.48911001775605,47.05379682500018,0.0173711143434047,0.0,0.0369848608970642,1.0,0.7033695578575134,0.7033695578575134,0.0,0.25,0.9286390542984008,0.9286390542984008,0.1699454803831186,both,0.6859984435141087,0.592698910459876,s2_low_viirs_high,False,False,0.6498669605459751,s2_original,0.9500000000000001
59,1,12,37.495691085901655,47.05388347526006,0.013026806525886,0.0,0.0278128236532211,0.9712,,,,0.0,,,0.013026806525886,s2_only,,0.1543199999999999,single_source,False,True,0.0011374835702909918,s2_original,0.9500000000000001
60,1,13,37.50227218456389,47.05396974747408,0.0130585432052612,0.0,0.0341020449995994,0.4128,0.7328168153762817,0.7328168153762817,0.0,0.25,0.9777421355247498,0.9777421355247498,0.1600167505183834,both,0.7197582721710205,0.7044107905197143,s2_low_viirs_high,False,False,0.6774887180242515,s2_original,0.9500000000000001
61,1,14,37.5088533136095,47.05405564163779,0.0104355914518237,0.0,0.0171343516558408,0.016,0.7340914011001587,0.7340914011001587,0.0,0.25,0.9799407720565796,0.9799407720565796,0.145756250613406,both,0.723655809648335,0.7666590667538344,s2_low_viirs_high,True,False,0.6763624166087007,s2_original,0.9500000000000001
62,1,15,37.51543447290522,47.05414115774677,,,,0.0,0.6951102018356323,0.6951102018356323,0.0,0.25,0.9177492260932922,0.9177492260932922,0.6951102018356323,viirs_only,,0.2625,single_source,True,False,0.6076813516525705,s2_original,0.9500000000000001
63,1,16,37.52201566231778,47.05422629579662,,,,0.0,0.6190897226333618,0.6190897226333618,0.0,0.25,0.801660418510437,0.801660418510437,0.6190897226333618,viirs_only,,0.2625,single_source,True,False,0.5289835456205306,s2_original,0.9500000000000001
64,1,17,37.52859688171393,47.0543110557829,,,,0.0,0.6246515512466431,0.6246515512466431,0.0,0.25,0.8101310729980469,0.8101310729980469,0.6246515512466431,viirs_only,,0.2625,single_source,True,False,0.5345783376737762,s2_original,0.9500000000000001
65,1,18,37.53517813096038,47.05439543770128,,,,0.0,0.6478366851806641,0.6478366851806641,0.0,0.25,0.8440466523170471,0.8440466523170471,0.6478366851806641,viirs_only,,0.2625,single_source,True,False,0.5581676085700417,s2_original,0.9500000000000001
66,1,19,37.54175940992387,47.054479441547365,,,,0.0,0.6221118569374084,0.6221118569374084,0.0,0.25,0.8059850335121155,0.8059850335121155,0.6221118569374084,viirs_only,,0.2625,single_source,True,False,0.5320205804690176,s2_original,0.9500000000000001
67,1,20,37.54834071847111,47.05456306731681,,,,0.0,0.5344106554985046,0.5344106554985046,0.0,0.25,0.6846318244934082,0.6846318244934082,0.5344106554985046,viirs_only,,0.2625,single_source,True,False,0.4466117425603852,s2_original,0.9500000000000001
68,1,21,37.554922056468826,47.054646315005336,,,,0.0,0.3735144138336181,0.3735144138336181,0.0,0.25,0.4599376916885376,0.4599376916885376,0.3735144138336181,viirs_only,,0.2625,single_source,True,False,0.3022411278337328,s2_original,0.9500000000000001
69,1,22,37.56150342378372,47.05472918460861,,,,0.0,0.2918891012668609,0.2918891012668609,0.0,0.25,0.3355168402194977,0.3355168402194977,0.2918891012668609,viirs_only,,0.2625,single_source,True,False,0.23375056257828022,s2_original,0.9500000000000001
70,1,23,37.56808482028252,47.05481167612237,,,,0.0,0.3402259349822998,0.3402259349822998,0.0,0.25,0.4115733206272125,0.4115733206272125,0.3402259349822998,viirs_only,,0.2625,single_source,True,False,0.2739822975819196,s2_original,0.9500000000000001
71,1,24,37.57466624583192,47.05489378954234,,,,0.0,0.3698736727237701,0.3698736727237701,0.0,0.25,0.4555836021900177,0.4555836021900177,0.3698736727237701,viirs_only,,0.2625,single_source,True,False,0.2991269733494176,s2_original,0.9500000000000001
72,1,25,37.58124770029861,47.05497552486429,,,,0.0,0.3141125738620758,0.3141125738620758,0.0,0.25,0.3689534664154053,0.3689534664154053,0.3141125738620758,viirs_only,,0.2625,single_source,True,False,0.2521361524233403,s2_original,0.9500000000000001
73,1,26,37.58782918354932,47.05505688208399,,,,0.0,0.1671224236488342,0.1671224236488342,0.0,0.25,0.0674579814076423,0.0674579814076423,0.1671224236488342,viirs_only,,0.2625,single_source,True,False,0.13340411493723808,s2_original,0.9500000000000001
74,1,27,37.59441069545072,47.05513786119724,,,,0.0,0.2807788848876953,0.2807788848876953,0.0,0.25,0.2942063510417938,0.2942063510417938,0.2807788848876953,viirs_only,,0.2625,single_source,True,False,0.2246259403136453,s2_original,0.9500000000000001
75,1,28,37.60099223586951,47.05521846219986,,,,0.0,0.3542085886001587,0.3542085886001587,0.0,0.25,0.3890978991985321,0.3890978991985321,0.3542085886001587,viirs_only,,0.2625,single_source,True,False,0.28579427939378155,s2_original,0.9500000000000001
76,1,29,37.607573804672384,47.05529868508769,,,,0.0,0.2656036615371704,0.2656036615371704,0.0,0.25,0.2730942666530609,0.2730942666530609,0.2656036615371704,viirs_only,,0.2625,single_source,True,False,0.21223106503929778,s2_original,0.9500000000000001
77,1,30,37.61415540172601,47.05537852985659,,,,0.0,0.2667216658592224,0.2667216658592224,0.0,0.25,0.2943296432495117,0.2943296432495117,0.2667216658592224,viirs_only,,0.2625,single_source,True,False,0.2131416227954719,s2_original,0.9500000000000001
78,1,31,37.62073702689708,47.055457996502405,,,,0.0,0.2692518830299377,0.2692518830299377,0.0,0.25,0.2805523574352264,0.2805523574352264,0.2692518830299377,viirs_only,,0.2625,single_source,True,False,0.21520386747909967,s2_original,0.9500000000000001
79,1,32,37.62731868005226,47.05553708502107,,,,0.0,0.4320326447486877,0.4320326447486877,0.0,0.25,0.5362254977226257,0.5362254977226257,0.4320326447486877,viirs_only,,0.2625,single_source,True,False,0.35314980381822253,s2_original,0.9500000000000001
80,1,33,37.633900361058245,47.055615795408464,,,,0.0,0.209316000342369,0.209316000342369,0.0,0.25,0.1483569592237472,0.1483569592237472,0.209316000342369,viirs_only,,0.2625,single_source,True,False,0.16687503741075255,s2_original,0.9500000000000001
81,1,34,37.64048206978168,47.055694127660566,,,,0.0,0.1551327854394912,0.1551327854394912,0.0,0.25,0.0614989213645458,0.0614989213645458,0.1551327854394912,viirs_only,,0.2625,single_source,True,False,0.12395586699638908,s2_original,0.9500000000000001
82,1,35,37.64706380608926,47.05577208177328,,,,0.0,0.1802173405885696,0.1802173405885696,0.0,0.25,0.1246998682618141,0.1246998682618141,0.1802173405885696,viirs_only,,0.2625,single_source,True,False,0.14375210106932343,s2_original,0.9500000000000001
83,1,36,37.65364556984761,47.055849657742606,,,,0.0,0.1990486830472946,0.1990486830472946,0.0,0.25,0.1620240658521652,0.1620240658521652,0.1990486830472946,viirs_only,,0.2625,single_source,True,False,0.15869422567798155,s2_original,0.9500000000000001
84,1,37,37.66022736092342,47.055926855564536,,,,0.0,0.3309921622276306,0.3309921622276306,0.0,0.25,0.3901983201503753,0.3901983201503753,0.3309921622276306,viirs_only,,0.2625,single_source,True,False,0.2662263404057478,s2_original,0.9500000000000001
85,1,38,37.66680917918333,47.05600367523507,,,,0.0,0.463966429233551,0.463966429233551,0.0,0.25,0.5884738564491272,0.5884738564491272,0.463966429233551,viirs_only,,0.2625,single_source,True,False,0.3816612286964408,s2_original,0.9500000000000001
86,1,39,37.673391024494,47.056080116750266,,,,0.0,0.3961829245090484,0.3961829245090484,0.0,0.25,0.4894125461578369,0.4894125461578369,0.3961829245090484,viirs_only,,0.2625,single_source,True,False,0.3217669930166186,s2_original,0.9500000000000001
87,1,40,37.67997289672207,47.056156180106136,,,,0.0,0.245021253824234,0.245021253824234,0.0,0.25,0.2178192287683487,0.2178192287683487,0.245021253824234,viirs_only,,0.2625,single_source,True,False,0.19553860548813248,s2_original,0.9500000000000001
88,1,41,37.6865547957342,47.05623186529878,,,,0.0,0.1076316535472869,0.1076316535472869,0.0,0.25,-0.1056313663721084,-0.1056313663721084,0.1076316535472869,viirs_only,,0.2625,single_source,True,False,0.08668945276225923,s2_original,0.9500000000000001
89,1,42,37.69313672139701,47.056307172324274,,,,0.0,0.1598469316959381,0.1598469316959381,0.0,0.25,0.0689698606729507,0.0689698606729507,0.1598469316959381,viirs_only,,0.2625,single_source,True,False,0.12766801716256626,s2_original,0.9500000000000001
90,1,43,37.69971867357716,47.05638210117875,,,,0.0,0.2282216697931289,0.2282216697931289,0.0,0.25,0.225722998380661,0.225722998380661,0.2282216697931289,viirs_only,,0.2625,single_source,True,False,0.18200847571939105,s2_original,0.9500000000000001
91,1,44,37.70630065214127,47.0564566518583,,,,0.0,0.2541634738445282,0.2541634738445282,0.0,0.25,0.2726297080516815,0.2726297080516815,0.2541634738445282,viirs_only,,0.2625,single_source,True,False,0.2029366848716041,s2_original,0.9500000000000001
92,1,45,37.712882656955976,47.05653082435911,,,,0.0,0.2475944608449936,0.2475944608449936,0.0,0.25,0.2583954930305481,0.2583954930305481,0.2475944608449936,viirs_only,,0.2625,single_source,True,False,0.19761832740279625,s2_original,0.9500000000000001
93,1,46,37.71946468788792,47.056604618677326,,,,0.0,0.2238291651010513,0.2238291651010513,0.0,0.5,0.2151163220405578,0.2151163220405578,0.2238291651010513,viirs_only,,0.2249999999999999,single_source,True,False,0.178483948913206,s2_original,0.9500000000000001
94,2,1,37.42316843763405,47.05740716318191,0.0002770064165815,0.0,0.0042830179445445,0.9824,0.0636285543441772,0.0636285543441772,0.0,0.25,-0.3449782729148865,-0.3449782729148865,0.0081799768550081,both,0.0633515479275956,0.1594860835493169,both_low,False,False,0.052161465705687304,s2_original,0.9500000000000001
95,2,2,37.429749746196336,47.05749760779074,0.0,0.0,0.0,1.0,0.0490588657557964,0.0490588657557964,0.0,0.25,-0.3908288776874542,-0.3908288776874542,0.0071349252029193,both,0.0490588657557964,0.1468412060290574,both_low,False,False,0.04063868114503172,s2_original,0.9500000000000001
96,2,3,37.43633108661722,47.05758767434029,0.0372072234749794,0.0,0.1289637386798858,1.0,0.0937148630619049,0.0937148630619049,0.0,0.25,-0.1601995527744293,-0.1601995527744293,0.0594563164603228,both,0.0565076395869255,0.1520553477108478,both_low,False,False,0.08961791981057388,s2_original,0.9500000000000001
97,2,4,37.442912458763466,47.057677362825935,0.2453157156705856,0.159219890832901,0.2431513369083404,1.0,0.227378100156784,0.227378100156784,0.0,0.25,0.1164566650986671,0.1164566650986671,0.2362293303405703,both,0.0179376155138015,0.125056330859661,both_low,False,False,0.22825259331805586,s2_original,0.9500000000000001
98,2,5,37.44949386250181,47.057766673243016,0.0079247783869504,0.0,0.0350516512989997,1.0,0.4416861236095428,0.4416861236095428,0.0,0.25,0.5523887872695923,0.5523887872695923,0.0736407763728753,both,0.4337613452225923,0.4161329416558146,both_low,False,False,0.386014603237447,s2_original,0.9500000000000001
99,2,6,37.45607529769897,47.05785560558693,0.002410051645711,0.0,0.0145785845816135,1.0,0.4359655678272247,0.4359655678272247,0.0,0.25,0.548061192035675,0.548061192035675,0.0414226237426661,both,0.4335555161815136,0.4159888613270595,both_low,False,False,0.36680242708162347,s2_original,0.9500000000000001
100,2,7,37.4626567642217,47.05794415985308,0.2329736948013305,0.1431971043348312,0.2443880438804626,0.976,0.3600178062915802,0.3600178062915802,0.0,0.25,0.4213834404945373,0.4213834404945373,0.2924651846420485,both,0.1270441114902496,0.2050308780431747,both_low,False,False,0.3529488288027096,s2_original,0.9500000000000001
101,2,8,37.46923826193672,47.05803233603691,0.7163357734680176,0.7600367069244385,0.1242477893829345,0.4864,0.5940772891044617,0.5940772891044617,0.0,0.25,0.7651825547218323,0.7651825547218323,0.6578217538203889,both,0.1222584843635559,0.2751209390544891,both_high,False,False,0.6006375344852553,s2_original,0.9500000000000001
102,2,9,37.47581979071074,47.05812013413383,0.3206609487533569,0.0303755290806293,0.3660066127777099,0.848,0.7031627893447876,0.7031627893447876,0.0,0.25,0.9291614890098572,0.9291614890098572,0.5139549424770626,both,0.3825018405914306,0.4030512884140014,s2_low_viirs_high,False,False,0.6860566231756478,s2_original,0.9500000000000001
103,2,10,37.482401350410505,47.05820755413935,0.0077059967443346,0.0,0.0203698631376028,1.0,0.7050715088844299,0.7050715088844299,0.0,0.25,0.9322766661643982,0.9322766661643982,0.1199158633538088,both,0.6973655121400952,0.6006558584980666,s2_low_viirs_high,False,False,0.6422370736121727,s2_original,0.9500000000000001
104,2,11,37.48898294090272,47.05829459604892,0.0118967620655894,0.0,0.0242820251733064,1.0,0.7133318781852722,0.7133318781852722,0.0,0.25,0.9451696276664734,0.9451696276664734,0.147549723062373,both,0.7014351161196828,0.6035045812837779,s2_low_viirs_high,False,False,0.6558973935097294,s2_original,0.9500000000000001
105,2,12,37.495564562054085,47.05838125985806,0.0240994021296501,0.0008530425257049,0.0400651879608631,1.0,0.7223480939865112,0.7223480939865112,0.0,0.25,0.9600839614868164,0.9600839614868164,0.2022134312841059,both,0.6982486918568611,0.6012740842998028,s2_low_viirs_high,False,False,0.6733274172214148,s2_original,0.9500000000000001
106,2,13,37.50214621373132,47.05846754556229,0.0522756911814212,0.0240780543535947,0.0676012709736824,0.9968,0.7337117195129395,0.7337117195129395,0.0,0.25,0.9792851805686952,0.9792851805686952,0.2804969867500461,both,0.6814360283315182,0.5899852198320626,s2_low_viirs_high,False,False,0.6938080768710473,s2_original,0.9500000000000001
107,2,14,37.50872789580113,47.05855345315714,0.0143918935209512,0.0,0.040833730250597,0.288,0.7355730533599854,0.7355730533599854,0.0,0.25,0.9825029969215392,0.9825029969215392,0.1677365505886158,both,0.7211811598390341,0.7241268118873239,s2_low_viirs_high,False,False,0.6814841842577408,s2_original,0.9500000000000001
108,2,15,37.51530960813022,47.05863898263819,,,,0.0,0.7188463807106018,0.7188463807106018,0.0,0.25,0.9557047486305236,0.9557047486305236,0.7188463807106018,viirs_only,,0.2625,single_source,True,False,0.6333165438288998,s2_original,0.9500000000000001
109,2,16,37.521891350585264,47.05872413400101,,,,0.0,0.6166492700576782,0.6166492700576782,0.0,0.25,0.8000332117080688,0.8000332117080688,0.6166492700576782,viirs_only,,0.2625,single_source,True,False,0.5265362579948143,s2_original,0.9500000000000001
110,2,17,37.528473123032974,47.058808907241215,,,,0.0,0.6094226241111755,0.6094226241111755,0.0,0.25,0.7876421213150024,0.7876421213150024,0.6094226241111755,viirs_only,,0.2625,single_source,True,False,0.5193163471069346,s2_original,0.9500000000000001
111,2,18,37.53505492534004,47.05889330235442,,,,0.0,0.6042675375938416,0.6042675375938416,0.0,0.25,0.7803460359573364,0.7803460359573364,0.6042675375938416,viirs_only,,0.2625,single_source,True,False,0.5141904351550064,s2_original,0.9500000000000001
112,2,19,37.541636757373126,47.05897731933626,,,,0.0,0.5600581765174866,0.5600581765174866,0.0,0.25,0.7193655371665955,0.7193655371665955,0.5600581765174866,viirs_only,,0.2625,single_source,True,False,0.47103011265511485,s2_original,0.9500000000000001
113,2,20,37.54821861899894,47.0590609581824,,,,0.0,0.4983367025852203,0.4983367025852203,0.0,0.25,0.6350681781768799,0.6350681781768799,0.4983367025852203,viirs_only,,0.2625,single_source,True,False,0.41298034733468697,s2_original,0.9500000000000001
114,2,21,37.554800510084135,47.05914421888851,,,,0.0,0.4092873632907867,0.4092873632907867,0.0,0.25,0.5124666690826416,0.5124666690826416,0.4092873632907867,viirs_only,,0.2625,single_source,True,False,0.33316510828671775,s2_original,0.9500000000000001
115,2,22,37.5613824304954,47.059227101450304,,,,0.0,0.3866271078586578,0.3866271078586578,0.0,0.25,0.4791507720947265,0.4791507720947265,0.3866271078586578,viirs_only,,0.2625,single_source,True,False,0.3135069666355224,s2_original,0.9500000000000001
116,2,23,37.56796438009941,47.059309605863504,,,,0.0,0.4044344127178192,0.4044344127178192,0.0,0.25,0.5044198632240295,0.5044198632240295,0.4044344127178192,viirs_only,,0.2625,single_source,True,False,0.328934394360081,s2_original,0.9500000000000001
117,2,24,37.5745463587628,47.05939173212382,,,,0.0,0.3509599268436432,0.3509599268436432,0.0,0.25,0.4287363290786743,0.4287363290786743,0.3509599268436432,viirs_only,,0.2625,single_source,True,False,0.2830425954453675,s2_original,0.9500000000000001
118,2,25,37.58112836635227,47.05947348022704,,,,0.0,0.3106443881988525,0.3106443881988525,0.0,0.25,0.3659429848194122,0.3659429848194122,0.3106443881988525,viirs_only,,0.2625,single_source,True,False,0.2492547769644312,s2_original,0.9500000000000001
119,2,26,37.58771040273445,47.05955485016891,,,,0.0,0.2617471516132355,0.2617471516132355,0.0,0.25,0.2687060534954071,0.2687060534954071,0.2617471516132355,viirs_only,,0.2625,single_source,True,False,0.20909324465593132,s2_original,0.9500000000000001
120,2,27,37.59429246777601,47.05963584194526,,,,0.0,0.4189880788326263,0.4189880788326263,0.0,0.25,0.5162851810455322,0.5162851810455322,0.4189880788326263,viirs_only,,0.2625,single_source,True,False,0.3416566978639612,s2_original,0.9500000000000001
121,2,28,37.6008745613436,47.05971645555188,,,,0.0,0.4391993582248688,0.4391993582248688,0.0,0.25,0.5538149476051331,0.5538149476051331,0.4391993582248688,viirs_only,,0.2625,single_source,True,False,0.3595013255250999,s2_original,0.9500000000000001
122,2,29,37.60745668330385,47.05979669098463,,,,0.0,0.3039570152759552,0.3039570152759552,0.0,0.25,0.3537553548812866,0.3537553548812866,0.3039570152759552,viirs_only,,0.2625,single_source,True,False,0.2437117141597547,s2_original,0.9500000000000001
123,2,30,37.61403883352343,47.05987654823932,,,,0.0,0.2492555081844329,0.2492555081844329,0.0,0.25,0.2647664248943329,0.2647664248943329,0.2492555081844329,viirs_only,,0.2625,single_source,True,False,0.19896188474131252,s2_original,0.9500000000000001
124,2,31,37.62062101186896,47.05995602731187,,,,0.0,0.2916678488254547,0.2916678488254547,0.0,0.25,0.3300238847732544,0.3300238847732544,0.2916678488254547,viirs_only,,0.2625,single_source,True,False,0.23356842711387552,s2_original,0.9500000000000001
125,2,32,37.62720321820709,47.06003512819817,,,,0.0,0.4708385169506073,0.4708385169506073,0.0,0.25,0.5948337316513062,0.5948337316513062,0.4708385169506073,viirs_only,,0.2625,single_source,True,False,0.38786932761185444,s2_original,0.9500000000000001
126,2,33,37.63378545240445,47.0601138508941,,,,0.0,0.2647634744644165,0.2647634744644165,0.0,0.25,0.2441790997982025,0.2441790997982025,0.2647634744644165,viirs_only,,0.2625,single_source,True,False,0.2115470431663315,s2_original,0.9500000000000001
127,2,34,37.64036771432768,47.06019219539564,,,,0.0,0.3152144849300384,0.3152144849300384,0.0,0.25,0.3635831177234649,0.3635831177234649,0.3152144849300384,viirs_only,,0.2625,single_source,True,False,0.253052583673862,s2_original,0.9500000000000001
128,2,35,37.64695000384337,47.060270161698696,,,,0.0,0.3712942898273468,0.3712942898273468,0.0,0.25,0.4556449353694916,0.4556449353694916,0.3712942898273468,viirs_only,,0.2625,single_source,True,False,0.30034141142211973,s2_original,0.9500000000000001
129,2,36,37.65353232081818,47.06034774979928,,,,0.0,0.2777653932571411,0.2777653932571411,0.0,0.25,0.2999816238880157,0.2999816238880157,0.2777653932571411,viirs_only,,0.2625,single_source,True,False,0.22215840095733688,s2_original,0.9500000000000001
130,2,37,37.6601146651187,47.06042495969335,,,,0.0,0.2048805058002472,0.2048805058002472,0.0,0.25,0.1785101741552353,0.1785101741552353,0.2048805058002472,viirs_only,,0.2625,single_source,True,False,0.1633377989041154,s2_original,0.9500000000000001
131,2,38,37.666697036611566,47.060501791376936,,,,0.0,0.213864728808403,0.213864728808403,0.0,0.25,0.1975675970315933,0.1975675970315933,0.213864728808403,viirs_only,,0.2625,single_source,True,False,0.1705076601084251,s2_original,0.9500000000000001
132,2,39,37.67327943516338,47.060578244846056,,,,0.0,0.2003829777240753,0.2003829777240753,0.0,0.25,0.1673732846975326,0.1673732846975326,0.2003829777240753,viirs_only,,0.2625,single_source,True,False,0.15975594526397252,s2_original,0.9500000000000001
133,2,40,37.67986186064075,47.06065432009678,,,,0.0,0.1463428884744644,0.1463428884744644,0.0,0.25,0.0191274136304855,0.0191274136304855,0.1463428884744644,viirs_only,,0.2625,single_source,True,False,0.11704290166079617,s2_original,0.9500000000000001
134,2,41,37.68644431291029,47.06073001712516,,,,0.0,0.0793167650699615,0.0793167650699615,0.0,0.25,-0.2161879688501358,-0.2161879688501358,0.0793167650699615,viirs_only,,0.2625,single_source,True,False,0.06449969754845654,s2_original,0.9500000000000001
135,2,42,37.69302679183859,47.0608053359273,,,,0.0,0.1251934617757797,0.1251934617757797,0.0,0.25,-0.0659426525235176,-0.0659426525235176,0.1251934617757797,viirs_only,,0.2625,single_source,True,False,0.10044651277984919,s2_original,0.9500000000000001
136,2,43,37.699609297292255,47.0608802764993,,,,0.0,0.2305603921413421,0.2305603921413421,0.0,0.25,0.2288723140954971,0.2288723140954971,0.2305603921413421,viirs_only,,0.2625,single_source,True,False,0.18388722439536706,s2_original,0.9500000000000001
137,2,44,37.70619182913788,47.06095483883727,,,,0.0,0.1981943696737289,0.1981943696737289,0.0,0.25,0.1487642973661422,0.1487642973661422,0.1981943696737289,viirs_only,,0.2625,single_source,True,False,0.1580146524173682,s2_original,0.9500000000000001
138,2,45,37.71277438724205,47.06102902293739,,,,0.0,0.1358665078878402,0.1358665078878402,0.0,0.25,-0.0035922478418797,-0.0035922478418797,0.1358665078878402,viirs_only,,0.2625,single_source,True,False,0.10881630039210247,s2_original,0.9500000000000001
139,2,46,37.71935697147136,47.0611028287958,,,,0.0,0.1854430437088012,0.1854430437088012,0.0,0.5,0.1116493567824363,0.1116493567824363,0.1854430437088012,viirs_only,,0.2249999999999999,single_source,True,False,0.14789093263776554,s2_original,0.9500000000000001
140,3,1,37.42303579924846,47.06190479165426,0.2833214998245239,0.223564326763153,0.294535219669342,0.8976,0.1890341490507125,0.1890341490507125,0.0,0.25,0.0609263032674789,0.0609263032674789,0.2328707616619351,both,0.0942873507738113,0.1938611455416679,both_low,False,False,0.1931165091421352,s2_original,0.9500000000000001
141,3,2,37.42961766085512,47.06199525040535,0.1756789237260818,0.0571655966341495,0.2406890988349914,1.0,0.0706799402832984,0.0706799402832984,0.0,0.25,-0.2907379865646362,-0.2907379865646362,0.1129359107174977,both,0.1049989834427833,0.1859992884099483,both_low,False,False,0.0741397189736289,s2_original,0.9500000000000001
142,3,3,37.43619955433003,47.062085331038126,0.2456822246313095,0.1116130277514457,0.265124499797821,1.0,0.0480697825551033,0.0480697825551033,0.0,0.25,-0.383867472410202,-0.383867472410202,0.1136683317322332,both,0.1976124420762062,0.2508287094533443,both_low,False,False,0.052518853752235375,s2_original,0.9500000000000001
143,3,4,37.4427814795399,47.062175033547895,0.0160294864326715,0.0,0.0624318793416023,1.0,0.0884511023759841,0.0884511023759841,0.0,0.25,-0.2897512018680572,-0.2897512018680572,0.0382382410644839,both,0.0724216159433126,0.1631951311603188,both_low,False,False,0.08151647006247402,s2_original,0.9500000000000001
144,3,5,37.44936343635144,47.06226435793005,0.000589235627558,0.0,0.0072617097757756,1.0,0.3005125522613525,0.3005125522613525,0.0,0.25,0.344344288110733,0.344344288110733,0.0203162938924075,both,0.2999233166337944,0.3224463216436561,both_low,False,False,0.2408631475564434,s2_original,0.9500000000000001
145,3,6,37.45594542463133,47.06235330417996,0.0147995222359895,0.0,0.073117695748806,1.0,0.4951821565628052,0.4951821565628052,0.0,0.25,0.6279206871986389,0.6279206871986389,0.1082481993167287,both,0.4803826343268156,0.4487678440287709,both_low,False,False,0.4431911381933784,s2_original,0.9500000000000001
146,3,7,37.46252744424629,47.06244187229304,0.2107894420623779,0.0139213278889656,0.2569293677806854,0.9808,0.4975460767745971,0.4975460767745971,0.0,0.25,0.6342194676399231,0.6342194676399231,0.339618538751228,both,0.2867566347122192,0.3161096442985534,both_low,False,False,0.4811754882796739,s2_original,0.9500000000000001
147,3,8,37.46910949506296,47.06253006226471,0.1274870634078979,0.0,0.2118660360574722,0.688,0.6265588402748108,0.6265588402748108,0.0,0.25,0.817002534866333,0.817002534866333,0.3311606757725385,both,0.4990717768669128,0.508650243806839,s2_low_viirs_high,False,False,0.5975915781654878,s2_original,0.9500000000000001
148,3,9,37.47569157694806,47.062617874090414,0.0033047765027731,0.0,0.0147544918581843,0.9856,0.7230234146118164,0.7230234146118164,0.0,0.25,0.9613621830940248,0.9613621830940248,0.0851158812311846,both,0.7197186381090432,0.6184630466763302,s2_low_viirs_high,False,False,0.6515999457648717,s2_original,0.9500000000000001
149,3,10,37.482273689768256,47.06270530776562,0.0098295854404568,0.0,0.022145889699459,1.0,0.7198476791381836,0.7198476791381836,0.0,0.25,0.9563744068145752,0.9563744068145752,0.1377164779103686,both,0.7100180936977267,0.6095126655884087,s2_low_viirs_high,False,False,0.6605837874623178,s2_original,0.9500000000000001
150,3,11,37.48885583339023,47.06279236328581,0.0100041851401329,0.0,0.0230339933186769,1.0,0.7256641387939453,0.7256641387939453,0.0,0.25,0.9659709930419922,0.9659709930419922,0.1405195423781697,both,0.7156599536538124,0.6134619675576687,s2_low_viirs_high,False,False,0.6669367039271571,s2_original,0.9500000000000001
151,3,12,37.49543800768065,47.062879040646486,0.0241280067712068,0.0018879731651395,0.0386103615164756,1.0,0.7028596997261047,0.7028596997261047,0.0,0.25,0.9285573959350586,0.9285573959350586,0.1947395664654922,both,0.6787316929548979,0.5876121850684285,s2_low_viirs_high,False,False,0.653148397389216,s2_original,0.9500000000000001
152,3,13,37.50202021250618,47.06296533984317,0.0344652086496353,0.0074360352009534,0.0502396002411842,0.9584,0.7125158309936523,0.7125158309936523,0.0,0.25,0.9441548585891724,0.9441548585891724,0.229250395991322,both,0.678050622344017,0.5933754356408119,s2_low_viirs_high,False,False,0.6672150742393075,s2_original,0.9500000000000001
